record_id,buoy_id,Name,Date,Tz,Peak Direction,Tpeak,Wave Height,Temperature,Spread,Operations,Seastate,Quadrant
1189,5,Firth of Forth WaveNet Site,18/02/2009 21:30,5.5,107,6.5,0.56,5.3,30,crew,windsea,east
1190,5,Firth of Forth WaveNet Site,18/02/2009 22:00,5.5,113,6.2,0.48,5.3,30,crew,windsea,east
1191,5,Firth of Forth WaveNet Site,18/02/2009 22:30,5.2,101,6,0.48,5.3,30,crew,windsea,east
1192,5,Firth of Forth WaveNet Site,18/02/2009 23:00,5.5,107,6,0.52,5.3,25,crew,windsea,east
1193,5,Firth of Forth WaveNet Site,18/02/2009 23:30,5.5,107,6.3,0.45,5.3,30,crew,windsea,east
1194,5,Firth of Forth WaveNet Site,19/02/2009 00:00,5.5,107,6.3,0.45,5.3,36,crew,windsea,east
1195,5,Firth of Forth WaveNet Site,19/02/2009 00:30,5.5,96,6,0.45,5.3,30,crew,windsea,east
1196,5,Firth of Forth WaveNet Site,19/02/2009 01:00,5.2,107,6.1,0.45,5.25,36,crew,windsea,east
1197,5,Firth of Forth WaveNet Site,19/02/2009 01:30,5,107,5.7,0.38,5.3,36,crew,windsea,east
1198,5,Firth of Forth WaveNet Site,19/02/2009 02:00,4.6,96,5.7,0.38,5.3,36,crew,windsea,east
1199,5,Firth of Forth WaveNet Site,19/02/2009 02:30,4.6,101,5.6,0.42,5.3,36,crew,windsea,east
1200,5,Firth of Forth WaveNet Site,19/02/2009 03:00,4.1,101,5.9,0.38,5.3,36,crew,windsea,east
1201,5,Firth of Forth WaveNet Site,19/02/2009 03:30,3.7,90,5.8,0.42,5.35,42,crew,windsea,east
1202,5,Firth of Forth WaveNet Site,19/02/2009 04:00,3.4,101,5.6,0.45,5.35,30,crew,windsea,east
1203,5,Firth of Forth WaveNet Site,19/02/2009 04:30,3.3,96,5.5,0.42,5.35,36,crew,windsea,east
1204,5,Firth of Forth WaveNet Site,19/02/2009 05:00,3.2,101,4.9,0.42,5.35,30,crew,windsea,east
1205,5,Firth of Forth WaveNet Site,19/02/2009 05:30,3.3,107,5.4,0.42,5.35,30,crew,windsea,east
1206,5,Firth of Forth WaveNet Site,19/02/2009 06:00,3.1,107,5.2,0.45,5.35,30,crew,windsea,east
1207,5,Firth of Forth WaveNet Site,19/02/2009 06:30,2.9,113,5.9,0.45,5.3,42,crew,windsea,east
1208,5,Firth of Forth WaveNet Site,19/02/2009 07:00,2.8,107,5.5,0.48,5.25,42,crew,windsea,east
1209,5,Firth of Forth WaveNet Site,19/02/2009 07:30,2.9,113,5.3,0.48,5.25,36,crew,windsea,east
1210,5,Firth of Forth WaveNet Site,19/02/2009 08:00,2.9,242,3.2,0.52,5.3,16,crew,windsea,west
1211,5,Firth of Forth WaveNet Site,19/02/2009 08:30,2.9,242,3.1,0.52,5.3,16,crew,windsea,west
1212,5,Firth of Forth WaveNet Site,19/02/2009 09:00,2.9,242,3.1,0.56,5.35,16,crew,windsea,west
1213,5,Firth of Forth WaveNet Site,19/02/2009 09:30,2.8,236,3.5,0.52,5.3,20,crew,windsea,west
1214,5,Firth of Forth WaveNet Site,19/02/2009 10:00,2.8,242,3,0.45,5.35,25,crew,windsea,west
1215,5,Firth of Forth WaveNet Site,19/02/2009 10:30,2.7,248,3,0.45,5.35,25,crew,windsea,west
1216,5,Firth of Forth WaveNet Site,19/02/2009 11:00,2.7,242,2.9,0.42,5.35,25,crew,windsea,west
1217,5,Firth of Forth WaveNet Site,19/02/2009 11:30,2.6,236,2.9,0.35,5.35,25,crew,windsea,west
1218,5,Firth of Forth WaveNet Site,19/02/2009 12:00,2.6,242,2.9,0.35,5.4,25,crew,windsea,west
1219,5,Firth of Forth WaveNet Site,19/02/2009 12:30,2.6,293,2.3,0.38,5.4,42,crew,windsea,west
1220,5,Firth of Forth WaveNet Site,19/02/2009 13:00,2.6,287,2.2,0.35,5.45,42,crew,windsea,west
1221,5,Firth of Forth WaveNet Site,19/02/2009 13:30,2.6,259,2.6,0.35,5.45,36,crew,windsea,west
1222,5,Firth of Forth WaveNet Site,19/02/2009 14:00,2.9,45,NaN,0.29,5.5,42,crew,swell,
1223,5,Firth of Forth WaveNet Site,19/02/2009 14:30,3,51,NaN,0.26,5.55,42,crew,swell,east
1224,5,Firth of Forth WaveNet Site,19/02/2009 15:00,2.8,39,10,0.26,5.55,42,crew,swell,north
1225,5,Firth of Forth WaveNet Site,19/02/2009 15:30,3,45,10.6,0.23,5.6,36,crew,swell,
1226,5,Firth of Forth WaveNet Site,19/02/2009 16:00,3.5,45,9.2,0.21,5.6,30,crew,swell,
1227,5,Firth of Forth WaveNet Site,19/02/2009 16:30,3.3,39,6.9,0.21,5.6,25,crew,swell,north
1228,5,Firth of Forth WaveNet Site,19/02/2009 17:00,3,34,NaN,0.23,5.6,36,crew,swell,north
1229,5,Firth of Forth WaveNet Site,19/02/2009 17:30,2.9,17,2.9,0.26,5.55,16,crew,windsea,north
1230,5,Firth of Forth WaveNet Site,19/02/2009 18:00,3,45,NaN,0.29,5.55,42,crew,swell,
1231,5,Firth of Forth WaveNet Site,19/02/2009 18:30,2.7,17,2.9,0.35,5.5,20,crew,windsea,north
1232,5,Firth of Forth WaveNet Site,19/02/2009 19:00,2.8,23,3.2,0.45,5.45,12,crew,windsea,north
1233,5,Firth of Forth WaveNet Site,19/02/2009 19:30,3.1,23,3.6,0.52,5.45,12,crew,windsea,north
1234,5,Firth of Forth WaveNet Site,19/02/2009 20:00,3.2,23,3.7,0.59,5.45,16,crew,windsea,north
1235,5,Firth of Forth WaveNet Site,19/02/2009 20:30,3.3,23,3.8,0.59,5.4,16,crew,windsea,north
1236,5,Firth of Forth WaveNet Site,19/02/2009 21:00,3.2,23,3.9,0.56,5.4,16,crew,windsea,north
1237,5,Firth of Forth WaveNet Site,19/02/2009 21:30,3.3,28,4.7,0.56,5.4,20,crew,windsea,north
1238,5,Firth of Forth WaveNet Site,19/02/2009 22:00,3.5,28,5,0.56,5.4,20,crew,windsea,north
1239,5,Firth of Forth WaveNet Site,19/02/2009 22:30,3.7,28,5,0.52,5.4,20,crew,windsea,north
1240,5,Firth of Forth WaveNet Site,19/02/2009 23:00,3.7,28,4.6,0.52,5.35,20,crew,windsea,north
1241,5,Firth of Forth WaveNet Site,19/02/2009 23:30,3.7,28,5,0.48,5.35,25,crew,windsea,north
1242,5,Firth of Forth WaveNet Site,20/02/2009 00:00,3.7,23,4.5,0.45,5.35,42,crew,windsea,north
1243,5,Firth of Forth WaveNet Site,20/02/2009 00:30,3.7,28,4.7,0.45,5.3,42,crew,windsea,north
1244,5,Firth of Forth WaveNet Site,20/02/2009 01:00,3.7,28,4.6,0.45,5.25,30,crew,windsea,north
1245,5,Firth of Forth WaveNet Site,20/02/2009 01:30,3.4,34,5.3,0.42,5.25,36,crew,windsea,north
1246,5,Firth of Forth WaveNet Site,20/02/2009 02:00,3.4,6,3.9,0.45,5.25,68,crew,windsea,north
1247,5,Firth of Forth WaveNet Site,20/02/2009 02:30,3.5,34,6.8,0.38,5.2,36,crew,swell,north
1248,5,Firth of Forth WaveNet Site,20/02/2009 03:00,3.5,39,5.8,0.38,5.2,36,crew,windsea,north
1249,5,Firth of Forth WaveNet Site,20/02/2009 03:30,3.5,34,6.8,0.42,5.3,30,crew,swell,north
1250,5,Firth of Forth WaveNet Site,20/02/2009 04:00,3.6,34,7.3,0.38,5.3,30,crew,swell,north
1251,5,Firth of Forth WaveNet Site,20/02/2009 04:30,3.7,28,6.3,0.38,5.35,30,crew,windsea,north
1252,5,Firth of Forth WaveNet Site,20/02/2009 05:00,3.5,34,6.3,0.38,5.3,30,crew,windsea,north
1253,5,Firth of Forth WaveNet Site,20/02/2009 05:30,3.4,34,6.3,0.42,5.3,30,crew,windsea,north
1254,5,Firth of Forth WaveNet Site,20/02/2009 06:00,3.1,34,6.9,0.42,5.35,30,crew,swell,north
1255,5,Firth of Forth WaveNet Site,20/02/2009 06:30,3.2,34,7,0.42,5.3,30,crew,swell,north
1256,5,Firth of Forth WaveNet Site,20/02/2009 07:00,3.5,39,6.1,0.38,5.3,30,crew,windsea,north
1257,5,Firth of Forth WaveNet Site,20/02/2009 07:30,3.5,34,6.3,0.42,5.3,30,crew,windsea,north
1258,5,Firth of Forth WaveNet Site,20/02/2009 08:00,3.2,34,5.7,0.45,5.35,36,crew,windsea,north
1259,5,Firth of Forth WaveNet Site,20/02/2009 08:30,3.2,34,7,0.45,5.35,36,crew,swell,north
1260,5,Firth of Forth WaveNet Site,20/02/2009 09:00,3.1,34,6.3,0.48,5.35,36,crew,windsea,north
1261,5,Firth of Forth WaveNet Site,20/02/2009 09:30,3,39,6.2,0.48,5.4,30,crew,windsea,north
1262,5,Firth of Forth WaveNet Site,20/02/2009 10:00,3,34,6.2,0.52,5.4,36,crew,windsea,north
1263,5,Firth of Forth WaveNet Site,20/02/2009 10:30,2.9,242,3.2,0.48,5.35,30,crew,windsea,west
1264,5,Firth of Forth WaveNet Site,20/02/2009 11:00,2.9,39,5.9,0.48,5.35,36,crew,windsea,north
1265,5,Firth of Forth WaveNet Site,20/02/2009 11:30,3,34,6.3,0.48,5.35,36,crew,windsea,north
1266,5,Firth of Forth WaveNet Site,20/02/2009 12:00,2.9,39,6.1,0.45,5.4,36,crew,windsea,north
1267,5,Firth of Forth WaveNet Site,20/02/2009 12:30,2.9,248,3.3,0.52,5.35,25,crew,windsea,west
1268,5,Firth of Forth WaveNet Site,20/02/2009 13:00,2.8,253,3.2,0.48,5.4,25,crew,windsea,west
1269,5,Firth of Forth WaveNet Site,20/02/2009 13:30,2.7,264,3,0.48,5.4,25,crew,windsea,west
1270,5,Firth of Forth WaveNet Site,20/02/2009 14:00,2.8,39,NaN,0.45,5.4,36,crew,swell,north
1271,5,Firth of Forth WaveNet Site,20/02/2009 14:30,2.9,34,6.5,0.45,5.4,36,crew,windsea,north
1272,5,Firth of Forth WaveNet Site,20/02/2009 15:00,2.8,39,6.4,0.45,5.4,30,crew,windsea,north
1273,5,Firth of Forth WaveNet Site,20/02/2009 15:30,2.8,259,NaN,0.45,5.4,30,crew,swell,west
1274,5,Firth of Forth WaveNet Site,20/02/2009 16:00,2.7,264,3,0.48,5.4,36,crew,windsea,west
1275,5,Firth of Forth WaveNet Site,20/02/2009 16:30,2.7,259,3.2,0.52,5.4,30,crew,windsea,west
1276,5,Firth of Forth WaveNet Site,20/02/2009 17:00,2.8,259,3,0.48,5.4,25,crew,windsea,west
1277,5,Firth of Forth WaveNet Site,20/02/2009 17:30,2.7,248,3,0.45,5.4,25,crew,windsea,west
1278,5,Firth of Forth WaveNet Site,20/02/2009 18:00,2.6,248,3.2,0.45,5.4,20,crew,windsea,west
1279,5,Firth of Forth WaveNet Site,20/02/2009 18:30,2.7,248,3.3,0.48,5.4,20,crew,windsea,west
1280,5,Firth of Forth WaveNet Site,20/02/2009 19:00,2.8,242,3.4,0.52,5.4,16,crew,windsea,west
1281,5,Firth of Forth WaveNet Site,20/02/2009 19:30,2.7,248,3.4,0.56,5.4,16,crew,windsea,west
1282,5,Firth of Forth WaveNet Site,20/02/2009 20:00,2.9,242,3.5,0.59,5.4,16,crew,windsea,west
1283,5,Firth of Forth WaveNet Site,20/02/2009 20:30,3,242,3.8,0.63,5.4,16,crew,windsea,west
1284,5,Firth of Forth WaveNet Site,20/02/2009 21:00,3.1,242,4,0.71,5.4,12,crew,windsea,west
1285,5,Firth of Forth WaveNet Site,20/02/2009 21:30,3.3,242,4.2,0.8,5.4,12,crew,windsea,west
1286,5,Firth of Forth WaveNet Site,20/02/2009 22:00,3.4,248,4.6,0.9,5.4,12,crew,windsea,west
1287,5,Firth of Forth WaveNet Site,20/02/2009 22:30,3.4,248,4.7,0.99,5.4,12,crew,windsea,west
1288,5,Firth of Forth WaveNet Site,20/02/2009 23:00,3.5,242,4.5,1.05,5.4,12,crew,windsea,west
1289,5,Firth of Forth WaveNet Site,20/02/2009 23:30,3.5,242,4.8,0.99,5.4,12,crew,windsea,west
1290,5,Firth of Forth WaveNet Site,21/02/2009 00:00,3.3,242,4.6,0.99,5.4,12,crew,windsea,west
1291,5,Firth of Forth WaveNet Site,21/02/2009 00:30,3.2,242,4.3,0.85,5.4,16,crew,windsea,west
1292,5,Firth of Forth WaveNet Site,21/02/2009 01:00,3.2,242,4.3,0.8,5.4,16,crew,windsea,west
1293,5,Firth of Forth WaveNet Site,21/02/2009 01:30,3.1,248,4.1,0.85,5.4,16,crew,windsea,west
1294,5,Firth of Forth WaveNet Site,21/02/2009 02:00,3,248,3.7,0.76,5.4,20,crew,windsea,west
1295,5,Firth of Forth WaveNet Site,21/02/2009 02:30,2.9,253,3.9,0.71,5.4,20,crew,windsea,west
1296,5,Firth of Forth WaveNet Site,21/02/2009 03:00,3.1,253,4.2,0.8,5.4,25,crew,windsea,west
1297,5,Firth of Forth WaveNet Site,21/02/2009 03:30,3.3,259,4.2,0.85,5.4,25,crew,windsea,west
1298,5,Firth of Forth WaveNet Site,21/02/2009 04:00,3.2,253,4,0.76,5.4,20,crew,windsea,west
1299,5,Firth of Forth WaveNet Site,21/02/2009 04:30,3,259,4,0.8,5.4,25,crew,windsea,west
1300,5,Firth of Forth WaveNet Site,21/02/2009 05:00,3,253,4.1,0.8,5.4,25,crew,windsea,west
1301,5,Firth of Forth WaveNet Site,21/02/2009 05:30,3,253,4.1,0.8,5.4,25,crew,windsea,west
1302,5,Firth of Forth WaveNet Site,21/02/2009 06:00,3.2,253,4.4,0.9,5.4,16,crew,windsea,west
1303,5,Firth of Forth WaveNet Site,21/02/2009 06:30,3.2,248,4.4,0.99,5.4,20,crew,windsea,west
1304,5,Firth of Forth WaveNet Site,21/02/2009 07:00,3.4,242,4.7,1.05,5.4,16,crew,windsea,west
1305,5,Firth of Forth WaveNet Site,21/02/2009 07:30,3.4,248,4.6,1.1,5.4,20,crew,windsea,west
1306,5,Firth of Forth WaveNet Site,21/02/2009 08:00,3.4,242,4.6,1.05,5.4,16,crew,windsea,west
1307,5,Firth of Forth WaveNet Site,21/02/2009 08:30,3.4,242,4.7,1.05,5.4,16,crew,windsea,west
1308,5,Firth of Forth WaveNet Site,21/02/2009 09:00,3.3,242,4.9,0.94,5.4,16,crew,windsea,west
1309,5,Firth of Forth WaveNet Site,21/02/2009 09:30,3.5,248,5.1,0.99,5.4,12,crew,windsea,west
1310,5,Firth of Forth WaveNet Site,21/02/2009 10:00,3.6,248,4.9,1.1,5.4,12,crew,windsea,west
1311,5,Firth of Forth WaveNet Site,21/02/2009 10:30,3.5,248,4.7,1.05,5.45,16,crew,windsea,west
1312,5,Firth of Forth WaveNet Site,21/02/2009 11:00,3.6,248,4.9,1.27,5.45,12,crew,windsea,west
1313,5,Firth of Forth WaveNet Site,21/02/2009 11:30,3.5,242,5.1,1.15,5.45,16,crew,windsea,west
1314,5,Firth of Forth WaveNet Site,21/02/2009 12:00,3.6,248,5.1,1.1,5.45,12,crew,windsea,west
1315,5,Firth of Forth WaveNet Site,21/02/2009 12:30,3.4,248,4.9,0.99,5.45,16,crew,windsea,west
1316,5,Firth of Forth WaveNet Site,21/02/2009 13:00,3.1,242,5.2,0.85,5.45,16,crew,windsea,west
1317,5,Firth of Forth WaveNet Site,21/02/2009 13:30,3.3,242,5.3,0.99,5.45,16,crew,windsea,west
1318,5,Firth of Forth WaveNet Site,21/02/2009 14:00,3.4,242,4.4,1.1,5.45,16,crew,windsea,west
1319,5,Firth of Forth WaveNet Site,21/02/2009 14:30,3.2,248,4.6,0.94,5.45,16,crew,windsea,west
1320,5,Firth of Forth WaveNet Site,21/02/2009 15:00,3.1,253,4.7,0.85,5.45,30,crew,windsea,west
1321,5,Firth of Forth WaveNet Site,21/02/2009 15:30,3.3,242,4.8,1.05,5.45,20,crew,windsea,west
1322,5,Firth of Forth WaveNet Site,21/02/2009 16:00,3.4,248,5,1.1,5.45,20,crew,windsea,west
1323,5,Firth of Forth WaveNet Site,21/02/2009 16:30,3.4,248,4.9,0.9,5.45,20,crew,windsea,west
1324,5,Firth of Forth WaveNet Site,21/02/2009 17:00,3.2,236,4.6,0.76,5.5,25,crew,windsea,west
1325,5,Firth of Forth WaveNet Site,21/02/2009 17:30,3.1,253,4.4,0.8,5.5,25,crew,windsea,west
1326,5,Firth of Forth WaveNet Site,21/02/2009 18:00,2.9,259,3.8,0.76,5.5,30,crew,windsea,west
1327,5,Firth of Forth WaveNet Site,21/02/2009 18:30,3.1,248,4.4,0.85,5.45,16,crew,windsea,west
1328,5,Firth of Forth WaveNet Site,21/02/2009 19:00,3.1,248,4.6,0.8,5.45,20,crew,windsea,west
1329,5,Firth of Forth WaveNet Site,21/02/2009 19:30,3.2,242,4.6,0.8,5.45,16,crew,windsea,west
1330,5,Firth of Forth WaveNet Site,21/02/2009 20:00,3.2,248,4.6,0.76,5.45,16,crew,windsea,west
1331,5,Firth of Forth WaveNet Site,21/02/2009 20:30,3.2,248,4.6,0.71,5.45,16,crew,windsea,west
1332,5,Firth of Forth WaveNet Site,21/02/2009 21:00,3.2,242,4.1,0.63,5.45,20,crew,windsea,west
1333,5,Firth of Forth WaveNet Site,21/02/2009 21:30,3.1,248,4.4,0.63,5.45,20,crew,windsea,west
1334,5,Firth of Forth WaveNet Site,21/02/2009 22:00,3.1,242,4,0.67,5.45,20,crew,windsea,west
1335,5,Firth of Forth WaveNet Site,21/02/2009 22:30,3.2,242,4.5,0.71,5.5,16,crew,windsea,west
1336,5,Firth of Forth WaveNet Site,21/02/2009 23:00,3.4,253,4.6,0.76,5.5,12,crew,windsea,west
1337,5,Firth of Forth WaveNet Site,21/02/2009 23:30,3.3,236,4.7,0.67,5.5,12,crew,windsea,west
1338,5,Firth of Forth WaveNet Site,22/02/2009 00:00,3.2,248,4.6,0.63,5.5,16,crew,windsea,west
1339,5,Firth of Forth WaveNet Site,22/02/2009 00:30,3.1,242,4.1,0.67,5.5,20,crew,windsea,west
1340,5,Firth of Forth WaveNet Site,22/02/2009 01:00,3,236,4.5,0.63,5.45,20,crew,windsea,west
1341,5,Firth of Forth WaveNet Site,22/02/2009 01:30,3,242,4.3,0.63,5.45,16,crew,windsea,west
1342,5,Firth of Forth WaveNet Site,22/02/2009 02:00,3,242,4.2,0.67,5.45,16,crew,windsea,west
1343,5,Firth of Forth WaveNet Site,22/02/2009 02:30,3.1,248,4.3,0.71,5.45,16,crew,windsea,west
1344,5,Firth of Forth WaveNet Site,22/02/2009 03:00,2.9,248,4.1,0.71,5.45,20,crew,windsea,west
1345,5,Firth of Forth WaveNet Site,22/02/2009 03:30,2.9,248,4.5,0.67,5.5,16,crew,windsea,west
1346,5,Firth of Forth WaveNet Site,22/02/2009 04:00,2.9,259,4.2,0.63,5.5,30,crew,windsea,west
1347,5,Firth of Forth WaveNet Site,22/02/2009 04:30,2.9,264,4.2,0.59,5.45,30,crew,windsea,west
1348,5,Firth of Forth WaveNet Site,22/02/2009 05:00,2.9,259,3.6,0.63,5.45,30,crew,windsea,west
1349,5,Firth of Forth WaveNet Site,22/02/2009 05:30,2.7,253,4,0.56,5.45,30,crew,windsea,west
1350,5,Firth of Forth WaveNet Site,22/02/2009 06:00,2.7,242,3.9,0.56,5.45,20,crew,windsea,west
1351,5,Firth of Forth WaveNet Site,22/02/2009 06:30,2.6,242,3.8,0.52,5.45,16,crew,windsea,west
1352,5,Firth of Forth WaveNet Site,22/02/2009 07:00,2.7,242,3.9,0.48,5.45,16,crew,windsea,west
1353,5,Firth of Forth WaveNet Site,22/02/2009 07:30,2.7,242,3.9,0.52,5.45,16,crew,windsea,west
1354,5,Firth of Forth WaveNet Site,22/02/2009 08:00,2.7,248,4,0.56,5.45,12,crew,windsea,west
1355,5,Firth of Forth WaveNet Site,22/02/2009 08:30,2.8,248,4,0.63,5.45,12,crew,windsea,west
1356,6,Greenwich Light Vessel,01/09/2021 00:00,6,NaN,NaN,0.6,16.8,NaN,crew,swell,unknown
1357,6,Greenwich Light Vessel,01/09/2021 01:00,6,NaN,NaN,0.6,16.8,NaN,crew,swell,unknown
1358,6,Greenwich Light Vessel,01/09/2021 02:00,6,NaN,NaN,0.9,16.8,NaN,crew,swell,unknown
1359,6,Greenwich Light Vessel,01/09/2021 03:00,6,NaN,NaN,0.8,16.8,NaN,crew,swell,unknown
1360,6,Greenwich Light Vessel,01/09/2021 04:00,6,NaN,NaN,0.8,16.8,NaN,crew,swell,unknown
1361,6,Greenwich Light Vessel,01/09/2021 05:00,6,NaN,NaN,0.6,16.9,NaN,crew,swell,unknown
1362,6,Greenwich Light Vessel,01/09/2021 06:00,5,NaN,NaN,0.5,16.8,NaN,crew,swell,unknown
1363,6,Greenwich Light Vessel,01/09/2021 07:00,6,NaN,NaN,0.4,16.8,NaN,crew,swell,unknown
1364,6,Greenwich Light Vessel,01/09/2021 08:00,6,NaN,NaN,0.3,16.9,NaN,crew,swell,unknown
1365,6,Greenwich Light Vessel,01/09/2021 09:00,5,NaN,NaN,0.3,16.8,NaN,crew,swell,unknown
1366,6,Greenwich Light Vessel,01/09/2021 10:00,5,NaN,NaN,0.3,17,NaN,crew,swell,unknown
1367,6,Greenwich Light Vessel,01/09/2021 11:00,5,NaN,NaN,0.3,16.9,NaN,crew,swell,unknown
1368,6,Greenwich Light Vessel,01/09/2021 12:00,5,NaN,NaN,0.3,17,NaN,crew,swell,unknown
1369,6,Greenwich Light Vessel,01/09/2021 13:00,6,NaN,NaN,0.3,17,NaN,crew,swell,unknown
1370,6,Greenwich Light Vessel,01/09/2021 14:00,6,NaN,NaN,0.3,17.1,NaN,crew,swell,unknown
1371,6,Greenwich Light Vessel,01/09/2021 15:00,5,NaN,NaN,0.4,17.1,NaN,crew,swell,unknown
1372,6,Greenwich Light Vessel,01/09/2021 16:00,6,NaN,NaN,0.4,17.1,NaN,crew,swell,unknown
1373,6,Greenwich Light Vessel,01/09/2021 17:00,6,NaN,NaN,0.4,17.1,NaN,crew,swell,unknown
1374,6,Greenwich Light Vessel,01/09/2021 18:00,6,NaN,NaN,0.5,17.2,NaN,crew,swell,unknown
1375,6,Greenwich Light Vessel,01/09/2021 19:00,6,NaN,NaN,0.5,17.2,NaN,crew,swell,unknown
1376,6,Greenwich Light Vessel,01/09/2021 20:00,6,NaN,NaN,0.5,17,NaN,crew,swell,unknown
1377,6,Greenwich Light Vessel,01/09/2021 21:00,5,NaN,NaN,0.6,17,NaN,crew,swell,unknown
1378,6,Greenwich Light Vessel,01/09/2021 22:00,6,NaN,NaN,0.6,16.9,NaN,crew,swell,unknown
1379,6,Greenwich Light Vessel,01/09/2021 23:00,6,NaN,NaN,0.5,16.9,NaN,crew,swell,unknown
1380,6,Greenwich Light Vessel,02/09/2021 00:00,6,NaN,NaN,0.4,16.9,NaN,crew,swell,unknown
1381,6,Greenwich Light Vessel,02/09/2021 01:00,5,NaN,NaN,0.4,16.9,NaN,crew,swell,unknown
1382,6,Greenwich Light Vessel,02/09/2021 02:00,6,NaN,NaN,0.5,16.9,NaN,crew,swell,unknown
1383,6,Greenwich Light Vessel,02/09/2021 03:00,5,NaN,NaN,0.6,16.9,NaN,crew,swell,unknown
1384,6,Greenwich Light Vessel,02/09/2021 04:00,5,NaN,NaN,0.7,16.9,NaN,crew,swell,unknown
1385,6,Greenwich Light Vessel,02/09/2021 05:00,5,NaN,NaN,0.7,17,NaN,crew,swell,unknown
1386,6,Greenwich Light Vessel,02/09/2021 06:00,5,NaN,NaN,0.4,16.9,NaN,crew,swell,unknown
1387,6,Greenwich Light Vessel,02/09/2021 07:00,5,NaN,NaN,0.3,16.9,NaN,crew,swell,unknown
1388,6,Greenwich Light Vessel,02/09/2021 08:00,6,NaN,NaN,0.3,17,NaN,crew,swell,unknown
1389,6,Greenwich Light Vessel,02/09/2021 09:00,5,NaN,NaN,0.3,16.9,NaN,crew,swell,unknown
1390,6,Greenwich Light Vessel,02/09/2021 10:00,5,NaN,NaN,0.3,17,NaN,crew,swell,unknown
1391,6,Greenwich Light Vessel,02/09/2021 11:00,6,NaN,NaN,0.3,17.1,NaN,crew,swell,unknown
1392,6,Greenwich Light Vessel,02/09/2021 12:00,6,NaN,NaN,0.3,17.1,NaN,crew,swell,unknown
1393,6,Greenwich Light Vessel,02/09/2021 13:00,6,NaN,NaN,0.3,17.2,NaN,crew,swell,unknown
1394,6,Greenwich Light Vessel,02/09/2021 14:00,6,NaN,NaN,0.3,17.2,NaN,crew,swell,unknown
1395,6,Greenwich Light Vessel,02/09/2021 15:00,5,NaN,NaN,0.4,17.2,NaN,crew,swell,unknown
1396,6,Greenwich Light Vessel,02/09/2021 16:00,6,NaN,NaN,0.6,17.2,NaN,crew,swell,unknown
1397,6,Greenwich Light Vessel,02/09/2021 17:00,6,NaN,NaN,0.8,17.2,NaN,crew,swell,unknown
1398,6,Greenwich Light Vessel,02/09/2021 18:00,6,NaN,NaN,1.1,17.1,NaN,crew,swell,unknown
1399,6,Greenwich Light Vessel,02/09/2021 19:00,6,NaN,NaN,1,17.2,NaN,crew,swell,unknown
1400,6,Greenwich Light Vessel,02/09/2021 20:00,6,NaN,NaN,0.9,17,NaN,crew,swell,unknown
1401,6,Greenwich Light Vessel,02/09/2021 21:00,6,NaN,NaN,0.8,17,NaN,crew,swell,unknown
1402,6,Greenwich Light Vessel,02/09/2021 22:00,6,NaN,NaN,0.8,16.9,NaN,crew,swell,unknown
1403,6,Greenwich Light Vessel,02/09/2021 23:00,6,NaN,NaN,0.6,16.9,NaN,crew,swell,unknown
1404,6,Greenwich Light Vessel,03/09/2021 00:00,6,NaN,NaN,0.5,16.9,NaN,crew,swell,unknown
1405,6,Greenwich Light Vessel,03/09/2021 01:00,5,NaN,NaN,0.5,16.9,NaN,crew,swell,unknown
1406,6,Greenwich Light Vessel,03/09/2021 02:00,6,NaN,NaN,0.5,16.9,NaN,crew,swell,unknown
1407,6,Greenwich Light Vessel,03/09/2021 03:00,5,NaN,NaN,0.5,16.9,NaN,crew,swell,unknown
1408,6,Greenwich Light Vessel,03/09/2021 04:00,6,NaN,NaN,0.6,17,NaN,crew,swell,unknown
1409,6,Greenwich Light Vessel,03/09/2021 05:00,5,NaN,NaN,0.8,16.9,NaN,crew,swell,unknown
1410,6,Greenwich Light Vessel,03/09/2021 06:00,5,NaN,NaN,0.9,16.9,NaN,crew,swell,unknown
1411,6,Greenwich Light Vessel,03/09/2021 07:00,5,NaN,NaN,0.9,16.9,NaN,crew,swell,unknown
1412,6,Greenwich Light Vessel,03/09/2021 08:00,6,NaN,NaN,0.5,17,NaN,crew,swell,unknown
1413,6,Greenwich Light Vessel,03/09/2021 09:00,6,NaN,NaN,0.4,17,NaN,crew,swell,unknown
1414,6,Greenwich Light Vessel,03/09/2021 10:00,6,NaN,NaN,0.4,17,NaN,crew,swell,unknown
1415,6,Greenwich Light Vessel,03/09/2021 11:00,6,NaN,NaN,0.3,17.1,NaN,crew,swell,unknown
1416,6,Greenwich Light Vessel,03/09/2021 12:00,6,NaN,NaN,0.3,17.2,NaN,crew,swell,unknown
1417,6,Greenwich Light Vessel,03/09/2021 13:00,6,NaN,NaN,0.3,17.3,NaN,crew,swell,unknown
1418,6,Greenwich Light Vessel,03/09/2021 14:00,6,NaN,NaN,0.3,17.4,NaN,crew,swell,unknown
1419,6,Greenwich Light Vessel,03/09/2021 15:00,6,NaN,NaN,0.3,17.5,NaN,crew,swell,unknown
1420,6,Greenwich Light Vessel,03/09/2021 16:00,6,NaN,NaN,0.3,17.4,NaN,crew,swell,unknown
1421,6,Greenwich Light Vessel,03/09/2021 17:00,5,NaN,NaN,0.6,17.4,NaN,crew,swell,unknown
1422,6,Greenwich Light Vessel,03/09/2021 18:00,5,NaN,NaN,0.8,17.3,NaN,crew,swell,unknown
